date,feature_index,O3
2026-08-23T00:00:00.000Z,0,0.12074857875704766
2025-12-19T00:00:00.000Z,0,0.11331519857048988
2025-12-23T00:00:00.000Z,0,0.11487991958856583
2025-12-18T00:00:00.000Z,0,0.11469246298074723
2025-12-25T00:00:00.000Z,0,0.11555027465025584
2025-12-21T00:00:00.000Z,0,0.11449235156178475
2025-12-24T00:00:00.000Z,0,0.11518137156963348
2025-12-20T00:00:00.000Z,0,0.11423543269435564
2025-12-22T00:00:00.000Z,0,0.11710424795746803
2026-05-02T00:00:00.000Z,0,0.1167933796842893
2026-04-26T00:00:00.000Z,0,0.11694545224308968
2026-04-25T00:00:00.000Z,0,0.11772152682145437
2026-05-01T00:00:00.000Z,0,0.1159015379846096
2026-04-27T00:00:00.000Z,0,0.11578820769985516
2026-04-29T00:00:00.000Z,0,0.11711373006304106
2026-04-30T00:00:00.000Z,0,0.11638345991571744
2026-04-28T00:00:00.000Z,0,0.11553776562213898
2025-12-16T00:00:00.000Z,0,0.11513269543647767
2025-12-17T00:00:00.000Z,0,0.11567423219482104
2025-11-10T00:00:00.000Z,0,0.1147749031583468
2025-11-14T00:00:00.000Z,0,0.11710239971677462
2025-11-12T00:00:00.000Z,0,0.11600202197829883
2025-11-08T00:00:00.000Z,0,0.11486213455597559
2025-11-09T00:00:00.000Z,0,0.11726662740111352
2025-11-13T00:00:00.000Z,0,0.11539732068777084
2025-11-11T00:00:00.000Z,0,0.11494603579243025
2025-11-15T00:00:00.000Z,0,0.11646114066243171
2025-11-20T00:00:00.000Z,0,0.11510881980260214
2025-11-19T00:00:00.000Z,0,0.11528105686108271
2025-11-17T00:00:00.000Z,0,0.11579563319683076
2025-11-22T00:00:00.000Z,0,0.11498970637718836
2025-11-23T00:00:00.000Z,0,0.11330838724970818
2025-11-18T00:00:00.000Z,0,0.11491827567418417
2025-11-21T00:00:00.000Z,0,0.11402800877888998
2025-11-16T00:00:00.000Z,0,0.11742303023735683
2026-03-19T00:00:00.000Z,0,0.11309560760855675
2026-03-16T00:00:00.000Z,0,0.1156163511176904
2026-03-21T00:00:00.000Z,0,0.11397522365053495
2026-03-22T00:00:00.000Z,0,0.11415417765577635
2026-03-23T00:00:00.000Z,0,0.11605651651819547
2026-03-20T00:00:00.000Z,0,0.11500096668799718
2026-03-17T00:00:00.000Z,0,0.11461653411388398
2026-03-18T00:00:00.000Z,0,0.11419971312085787
2025-09-03T00:00:00.000Z,0,0.11421831275026004
2025-09-04T00:00:00.000Z,0,0.11339506755272548
2025-09-02T00:00:00.000Z,0,0.1150818405052026
2025-08-29T00:00:00.000Z,0,0.11306833898027738
2025-08-30T00:00:00.000Z,0,0.11558308104674021
2025-08-28T00:00:00.000Z,0,
2025-08-31T00:00:00.000Z,0,0.11656048273046811
2025-09-01T00:00:00.000Z,0,0.11576702867945035
2025-09-20T00:00:00.000Z,0,
2025-09-16T00:00:00.000Z,0,0.11498663673798243
2025-09-18T00:00:00.000Z,0,0.11282978132367134
2025-09-15T00:00:00.000Z,0,0.11573049748937289
2025-09-14T00:00:00.000Z,0,0.11553583194812139
2025-09-19T00:00:00.000Z,0,0.11347155546148618
2025-09-13T00:00:00.000Z,0,0.1150535265604655
2025-09-17T00:00:00.000Z,0,0.11476351295908292
2025-09-30T00:00:00.000Z,0,
2025-10-01T00:00:00.000Z,0,0.11238013009230295
2025-10-02T00:00:00.000Z,0,0.11543123001853625
2025-10-06T00:00:00.000Z,0,0.11876112843553226
2025-10-04T00:00:00.000Z,0,0.11494048933188121
2025-10-03T00:00:00.000Z,0,0.1164180134733518
2025-10-05T00:00:00.000Z,0,0.11635183617472648
2025-09-29T00:00:00.000Z,0,0.1164935700595379
2025-10-27T00:00:00.000Z,0,0.1167485495408376
2025-10-23T00:00:00.000Z,0,0.11673499966661136
2025-10-29T00:00:00.000Z,0,0.11666798243920008
2025-10-26T00:00:00.000Z,0,0.11812290474772454
2025-10-28T00:00:00.000Z,0,0.11359770372509956
2025-10-30T00:00:00.000Z,0,0.11739686951041221
